images	https://upload.wikimedia.org/wikipedia/commons/a/a3/Eq_it-na_pizza-margherita_sep2005_sml.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d3/Supreme_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/a8/Hand-tossed_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/08/Pizza_im_Pizzaofen_von_Maurizio.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d3/Supreme_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d1/Pepperoni_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/4/43/Pizza_al_taglio.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/bc/Pizza-oven.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/a4/Pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/7/7c/Pizza_1_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/c0/Pizza_with_tomatoes.jpg
images	https://upload.wikimedia.org/wikipedia/commons/4/49/Tk_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/a8/Hand-tossed_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/bd/Chicago-style_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/94/Pizza_8_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/c0/Pizza_med_gorgonzola%2C_spinat_og_bacon%2C_March_2010.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/e9/Focaccia.png
images	https://upload.wikimedia.org/wikipedia/commons/1/15/Calzone04.jpg
images	https://upload.wikimedia.org/wikipedia/commons/8/8a/Pizza_%2823%29.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/af/Pizza_2_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/3/38/En-us-pizza.ogg
images	https://upload.wikimedia.org/wikipedia/commons/2/28/Bread_and_wine.svg
images	https://upload.wikimedia.org/wikipedia/commons/d/d7/Pizza-2.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d7/Peperoni_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/2e/Shrimp_pizza_with_pesto_and_pinenuts_pdphoto.org.jpg
images	https://upload.wikimedia.org/wikipedia/commons/3/39/Pizza_quattro_stagioni.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d1/Hawaiian_pizza_1.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/10/Hot_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/2d/Neapolitan_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/95/Pizza_with_various_toppings.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/ae/Kartoffel_pizza_%28with_border%29.jpg
images	https://upload.wikimedia.org/wikipedia/commons/5/5c/US_Navy_070406-N-2959L-756_Members_of_USS_Ronald_Reagan_%28CVN_76%29_First_Class_Association_prepare_and_put_toppings_on_pizzas_in_the_galley_as_part_of_a_special_dinner_prepared_for_the_crew.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/b0/NewYorkSlices.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/b0/Pizza_tasting_in_the_Roosevelt_Room.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/d7/Pizza_baking_in_Wood-fired_oven.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/04/Jupiter_-_Flickr_-_Joe_Parks.jpg
images	https://upload.wikimedia.org/wikipedia/commons/f/f4/Pizza.png
images	https://upload.wikimedia.org/wikipedia/commons/7/7a/It-pizza.ogg
images	https://upload.wikimedia.org/wikipedia/commons/0/07/Pizza_%2822%29.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/91/Pizza_4_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/ec/Pizza_5_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/05/Pizza_3_bg.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/ae/Pizza_in_oven.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/97/Sardellenpizza.JPG
images	https://upload.wikimedia.org/wikipedia/commons/c/c9/CHEESE_AND_TOMATO_PIZZA.JPG
images	https://upload.wikimedia.org/wikipedia/commons/9/92/046_pizza%2C_sanok%2C_szwejk_2012.JPG
images	https://upload.wikimedia.org/wikipedia/commons/4/4f/Pizza_con_acciughe_e_cipolla.JPG
images	https://upload.wikimedia.org/wikipedia/commons/f/fb/%28%28peperoni_pizza%29%29_Al_Forno%2C_Quito.JPG
images	https://upload.wikimedia.org/wikipedia/commons/3/3a/Pizza_delivery_moped_HongKong.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/db/Flickr_-_cyclonebill_-_Pizza_med_fire_slags_svampe%2C_tr%C3%B8ffelolie_og_pinjekerner_%281%29.jpg
images	https://upload.wikimedia.org/wikipedia/commons/8/8c/Sliced_pizza_cake%2C_Windsor%2C_Ontario.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Naples.svg
images	https://upload.wikimedia.org/wikipedia/commons/0/04/Chocolate_Pizza.JPG
images	https://upload.wikimedia.org/wikipedia/commons/d/df/PizzellePlate.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/9e/HK_Sheung_Wan_%E5%96%9C%E6%82%85%E6%B5%B7%E9%AE%AE%E9%85%92%E5%AE%B6_Hei_Yuet_Seafood_Restaurant_%E7%85%8E%E8%96%84%E9%90%BA_Chinese_Pizza_Cake_May-2010.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/e4/Matzo_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/9f/Zeus_Pizza_Spinat.jpg
images	https://upload.wikimedia.org/wikipedia/commons/3/37/P_Food.png
images	https://upload.wikimedia.org/wikipedia/commons/4/4c/Pizzolo.JPG
images	https://upload.wikimedia.org/wikipedia/commons/b/b8/Okonomiyaki_-_shrimp_and_cheese_okonomiyaki.jpg
images	https://upload.wikimedia.org/wikipedia/commons/f/f1/HomemadeStromboliAug05.jpg
images	https://upload.wikimedia.org/wikipedia/commons/5/54/Calzone_fritto.jpg
images	https://upload.wikimedia.org/wikipedia/commons/3/3f/Vegetarian_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/ba/New_York-Style_Pizza.png
images	https://upload.wikimedia.org/wikipedia/commons/8/8d/Afghan_bread.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/0b/Pizzeria_Port_Alba.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/a3/Pizza_Hut_Athens_OH_USA.JPG
images	https://upload.wikimedia.org/wikipedia/commons/7/78/Karjalanpiirakka-20060227.jpg
images	https://upload.wikimedia.org/wikipedia/commons/f/fb/Tarte_flamb%C3%A9e_alsacienne_514471722.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/e2/Goblet_Glass_%28Banquet%29.svg
images	https://upload.wikimedia.org/wikipedia/commons/0/00/Pizza_2.jpg
images	https://upload.wikimedia.org/wikipedia/ms/1/16/Pizza_satay.gif
images	https://upload.wikimedia.org/wikipedia/commons/8/8b/Huge_Pizza1.JPG
images	https://upload.wikimedia.org/wikipedia/commons/f/fa/Greek_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/19/Pizzamesser.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/be/Il_Pizzaiuolo.jpg
images	https://upload.wikimedia.org/wikipedia/commons/8/8a/Pizza_close_up.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/c7/Spinach_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/8/8c/Pizza_Calzone.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/ec/Celozrn%C3%A1_pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/b8/Pizza_Hawaii_02.jpg
images	https://upload.wikimedia.org/wikipedia/ms/c/c4/Sataypizza_lge.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/19/Nl-Pizza-article.ogg
images	https://upload.wikimedia.org/wikipedia/ja/b/b2/PizzaMargarita.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/ba/Pizza_hut_moscow.jpg
images	https://upload.wikimedia.org/wikipedia/commons/d/de/Pizza_napolitana.JPG
images	https://upload.wikimedia.org/wikipedia/commons/7/7c/Pizza_bella_vista.jpg
images	https://upload.wikimedia.org/wikipedia/it/d/d8/Pizzabrasiliana.jpg
images	https://upload.wikimedia.org/wikipedia/commons/8/88/Pizza_Toscana_in_box.JPG
images	https://upload.wikimedia.org/wikipedia/commons/3/31/Pizza_Napoli_Brandi.jpeg
images	https://upload.wikimedia.org/wikipedia/commons/e/ea/Pizza_with_pineapple.jpg
images	https://upload.wikimedia.org/wikipedia/commons/f/fe/Salad_pizza_with_shrimp.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/04/Cooked_neapolitan_pizza.JPG
images	https://upload.wikimedia.org/wikipedia/commons/4/4b/Giordano%27s_Deep_Dish_Pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/0f/Pizza_Frutti_di_Mare%2C_5.1.2016.jpg
images	https://upload.wikimedia.org/wikipedia/commons/e/e0/Beautiful_homemade_pizza_02.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/ce/Pizza_kasher_from_ghetto_roma.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/13/Italian_pizza_from_stockholm.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/99/Pizza-vegetariana-riga-01.08.08.jpg
images	https://upload.wikimedia.org/wikipedia/commons/0/01/Gaspizzaofen-kammer_aerdt-gif.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/ba/Traditional_pizza_from_Napoli.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/1c/Blondie%27s_pepperoni_pizza_slice.JPG
images	https://upload.wikimedia.org/wikipedia/commons/e/e6/Israeli_Pizza_w_Corn_BRiboa_3124.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/1f/Pizza_by_Vadszederke_with_lilac.JPG
images	https://upload.wikimedia.org/wikipedia/commons/9/95/Pizza_con_funghi_e_olive_chiang_mai.jpg
images	https://upload.wikimedia.org/wikipedia/commons/4/40/Bristol_Farms_Chicago_Deep_Dish_meat_pizza.JPG
images	https://upload.wikimedia.org/wikipedia/commons/c/c7/Distributeur_de_pizza_-_Orl%C3%A9ans_%28France%29_-_rue_du_Poirier.jpg
images	https://upload.wikimedia.org/wikipedia/commons/7/7f/Flickr_-_cyclonebill_-_Kartoffelpizza_med_rosmarinpesto.jpg
images	https://upload.wikimedia.org/wikipedia/commons/f/f1/These_pitas_are_just_right_for_individual_pizzas_%284977916987%29.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/98/Spaghetti_all%27_arrabbiata.jpg
images	https://upload.wikimedia.org/wikipedia/commons/6/69/Tallriksmodellen.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/9a/%D7%A4%D7%99%D7%A6%D7%94_%D7%98%D7%91%D7%A2%D7%95%D7%A0%D7%99%D7%AA.JPG
images	https://upload.wikimedia.org/wikipedia/commons/7/73/Neapolitan_Express_food_truck%2C_2013-09-16.jpg
images	https://upload.wikimedia.org/wikipedia/commons/9/97/Emoji_u1f379.svg
images	https://upload.wikimedia.org/wikipedia/commons/2/2a/Pizza_capricciosa.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/21/3o5dots.svg
images	https://upload.wikimedia.org/wikipedia/commons/c/cb/Veneziana_Pizza.jpg
images	https://upload.wikimedia.org/wikipedia/commons/6/6d/20000227--calzone.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/2b/Crystal_Clear_action_half_lock.png
images	https://upload.wikimedia.org/wikipedia/commons/f/f8/Princess_Margrethe_of_Savoy_-_Project_Gutenberg_eText_13955.jpg
images	https://upload.wikimedia.org/wikipedia/commons/a/a4/Couscous-1.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/23/Little_Caesars_delivery_Hummer.jpg
images	https://upload.wikimedia.org/wikipedia/commons/b/ba/Map_symbol_dining_02.png
images	https://upload.wikimedia.org/wikipedia/commons/3/3c/Speakerlink.svg
images	https://upload.wikimedia.org/wikipedia/commons/e/e2/Italian_cooking_icon.svg
images	https://upload.wikimedia.org/wikipedia/commons/3/3b/Speakerlink-new.svg
images	https://upload.wikimedia.org/wikipedia/commons/1/13/Peppes_Arendal.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/1d/1_Calzone.JPG
images	https://upload.wikimedia.org/wikipedia/commons/5/56/Pizzaiolo-1830.jpg
images	https://upload.wikimedia.org/wikipedia/commons/c/c8/Glass_of_wine.png
images	https://upload.wikimedia.org/wikipedia/commons/c/c5/Foods.jpg
images	https://upload.wikimedia.org/wikipedia/commons/1/1b/Mittelmeeranrainer.png
images	https://upload.wikimedia.org/wikipedia/commons/8/8d/Basic_Pizza_in_Lappeenranta%2C_Finland.jpg
images	https://upload.wikimedia.org/wikipedia/commons/2/27/Pompei_pane.jpg
images	https://upload.wikimedia.org/wikipedia/en/9/9e/Mirandola-stemma.gif
images	https://upload.wikimedia.org/wikipedia/commons/f/fe/WFromage.png
images	https://upload.wikimedia.org/wikipedia/commons/9/95/Wine_template.gif
images	https://upload.wikimedia.org/wikipedia/commons/f/fc/Flameukeusche_1.jpg
images	https://upload.wikimedia.org/wikipedia/it/6/63/Nuvola_mimetypes_charnotfound.PNG
images	https://upload.wikimedia.org/wikipedia/commons/2/2e/Cheese.svg
images	https://upload.wikimedia.org/wikipedia/commons/a/aa/Picto_infobox_mets.png
images	https://upload.wikimedia.org/wikipedia/commons/7/7f/Wikibooks-logo-35px.png
images	https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg
images	https://upload.wikimedia.org/wikipedia/commons/1/1c/Flag_of_Jersey.svg
images	https://upload.wikimedia.org/wikipedia/commons/c/c0/Pizza_with_tomatoes.jpg
category	Flatbread_dishes
category	Greek_inventions
category	Italian-American_cuisine
category	Italian_cuisine
category	Italian_inventions
category	Mediterranean_cuisine
category	National_dishes
category	Pizza
category	Popular_culture
category	World_cuisine
domain	FOOD_AND_DRINK
compounds	Pizza_Ranch
compounds	pizza_sauce
compounds	National_Pizza_Month
compounds	pizza_parlor
compounds	pizza_saver
compounds	pizza_delivery
compounds	pizza_cheese
compounds	Hawaiian_pizza
compounds	Margherita_pizza
compounds	pizza_Pizza
compounds	pizza_shop
compounds	pizza_chain
compounds	American_pizza
compounds	gourmet_pizza
compounds	Neapolitan_pizza
compounds	New_York-style_pizza
other forms	pizzerias
other forms	frozen_pizzas
other forms	pizzeria
images	https://commons.wikimedia.org/wiki/File:Pizza_with_avocado.jpg
hypernym	Dish
type	Thing
url	https://en.wikipedia.org/wiki/Pizza
description	Pizza is a savory dish of Italian origin, consisting of a usually round, flattened base of leavened wheat-based dough topped with tomatoes, cheese, and often various other ingredients baked at a high temperature, traditionally in a wood-fired oven. 
hyponym	Cajun Pizza
hyponym	AmericanHot Pizza
hyponym	FrutosDoMar Pizza
hyponym	Siciliana Pizza
hyponym	PizzaComUmNome Pizza
hyponym	Parmense Pizza
hyponym	Margherita Pizza
hyponym	Capricciosa Pizza
hyponym	Caprina Pizza
hyponym	American Pizza
hyponym	Rosa Pizza
hypernym	DomainThing
hyponym	FourSeasons Pizza
hyponym	Cogumelo Pizza
hyponym	CoberturaPrinceCarlo Pizza
hyponym	PolloAdAstra Pizza
hyponym	SloppyGiuseppe Pizza
hyponym	QuatroQueijos Pizza
hyponym	Napoletana Pizza
hyponym	PizzaAberta Pizza
hyponym	Soho Pizza
hyponym	LaReine Pizza
hyponym	Fiorentina Pizza
hypernym	Food
hyponym	Veneziana Pizza
hyponym	Giardiniera Pizza
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#FunctionalSubstance
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.wikidata.org/entity/Q2095
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://dbpedia.org/ontology/Food
http://www.w3.org/2000/01/rdf-schema#comment	Pizza is a flatbread generally topped with tomato sauce and cheese and baked in an oven. It is commonly topped with a selection of meats, vegetables and condiments. The term was first recorded in the 10th century, in a Latin manuscript from Gaeta in Central Italy. The modern pizza was invented in Naples, Italy, and the dish and its variants have since become popular in many areas of the world.
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Flatbread_dishes
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Greek_inventions
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Italian-American_cuisine
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Italian_cuisine
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Italian_inventions
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Mediterranean_cuisine
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Pizza
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:Popular_culture
http://purl.org/dc/terms/subject	http://dbpedia.org/resource/Category:World_cuisine
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Campania
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Champagne
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Conveyor_belt
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Lobster
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pizza_Hut
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Provence
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Tomato_sauce
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Cheese
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Sicilian_pizza
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Planet_Money
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Focaccia
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Conventional_ovens
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Atlantic_Canadian
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pizza_Pockets
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Lombardi's_Pizza
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Saveur
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pepperoni
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Vegetable_oil
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Ricotta
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Calzone
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Provolone
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Tomato_purée
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pastrmajlija
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pizza_stone
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Pizza_cake
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Ancient_Greece
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Margherita_of_Savoy
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Central_Italy
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Sfiha
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Panzerotti
http://dbpedia.org/ontology/wikiPageWikiLink	http://dbpedia.org/resource/Scamorza
